num_train,deg,trial,seed,h,solver,num_contexts,loss_Y,regret_Y,regret_Y_lowvar,regret_fstar,sum_Y_zmethod,sum_fstar_zmethod,sum_Y_zY,sum_fstar_zY,sum_fstar_zfstar
1000,1,0,1143,0.01,gbm,1000,8.369195,0.107716,0.108654,0.097230,8369.194685,8369.273130,8360.189436,8361.935095,8361.143606
1000,1,0,1143,0.01,lasso,1000,8.360843,0.007814,0.011426,0.000013,8360.842687,8361.144710,8360.189436,8361.935095,8361.143606
1000,1,0,1143,0.01,spo,1000,8.363014,0.033787,0.033460,0.022044,8363.014123,8362.986773,8360.189436,8361.935095,8361.143606
1000,1,1,1144,0.01,gbm,1000,8.450838,0.095045,0.094038,0.085465,8450.838163,8450.753151,8442.813701,8444.116723,8443.536893
1000,1,1,1144,0.01,lasso,1000,8.443471,0.007790,0.008586,0.000020,8443.471361,8443.538601,8442.813701,8444.116723,8443.536893
1000,1,1,1144,0.01,spo,1000,8.445216,0.028459,0.029597,0.021029,8445.216405,8445.312510,8442.813701,8444.116723,8443.536893
1000,1,2,1145,0.01,gbm,1000,8.477915,0.117661,0.117717,0.109367,8477.915275,8477.920040,8467.951799,8469.568282,8468.658083
1000,1,2,1145,0.01,lasso,1000,8.468890,0.011082,0.008828,0.000487,8468.890184,8468.699337,8467.951799,8469.568282,8468.658083
1000,1,2,1145,0.01,spo,1000,8.473426,0.064652,0.066094,0.057748,8473.426475,8473.548601,8467.951799,8469.568282,8468.658083
1000,1,3,1146,0.01,gbm,1000,8.490785,0.114507,0.116819,0.108958,8490.785150,8490.981239,8481.073759,8482.634036,8481.739745
1000,1,3,1146,0.01,lasso,1000,8.482059,0.011620,0.008316,0.000463,8482.059294,8481.779004,8481.073759,8482.634036,8481.739745
1000,1,3,1146,0.01,spo,1000,8.484258,0.037545,0.039388,0.031532,8484.258018,8484.414242,8481.073759,8482.634036,8481.739745
1000,1,4,1147,0.01,gbm,1000,8.449144,0.151983,0.148270,0.138154,8449.144193,8448.831002,8436.322435,8438.156990,8437.174696
1000,1,4,1147,0.01,lasso,1000,8.437121,0.009464,0.010123,0.000021,8437.120864,8437.176437,8436.322435,8438.156990,8437.174696
1000,1,4,1147,0.01,spo,1000,8.439659,0.039546,0.038367,0.028261,8439.658626,8439.559165,8436.322435,8438.156990,8437.174696
1000,1,5,1148,0.01,gbm,1000,8.476016,0.131499,0.127945,0.122453,8476.015646,8475.714835,8464.884440,8466.048464,8465.348730
1000,1,5,1148,0.01,lasso,1000,8.465680,0.009396,0.005546,0.000062,8465.679824,8465.353942,8464.884440,8466.048464,8465.348730
1000,1,5,1148,0.01,spo,1000,8.469616,0.055898,0.051134,0.045646,8469.616128,8469.212853,8464.884440,8466.048464,8465.348730
1000,1,6,1149,0.01,gbm,1000,8.418220,0.089255,0.082725,0.077051,8418.220440,8417.671230,8410.713462,8412.198911,8411.190321
1000,1,6,1149,0.01,lasso,1000,8.411699,0.011717,0.005723,0.000054,8411.698948,8411.194834,8410.713462,8412.198911,8411.190321
1000,1,6,1149,0.01,spo,1000,8.414758,0.048093,0.044052,0.038380,8414.758385,8414.418542,8410.713462,8412.198911,8411.190321
1000,1,7,1150,0.01,gbm,1000,8.537144,0.092239,0.092927,0.082581,8537.143522,8537.202234,8529.276212,8531.161977,8530.157964
1000,1,7,1150,0.01,lasso,1000,8.530296,0.011957,0.010403,0.000065,8530.296062,8530.163538,8529.276212,8531.161977,8530.157964
1000,1,7,1150,0.01,spo,1000,8.533305,0.047240,0.050585,0.040243,8533.305446,8533.590735,8529.276212,8531.161977,8530.157964
1000,1,8,1151,0.01,gbm,1000,8.337551,0.081743,0.091755,0.074242,8337.551402,8338.385488,8330.741590,8332.961916,8332.199489
1000,1,8,1151,0.01,lasso,1000,8.331564,0.009872,0.017534,0.000034,8331.563982,8332.202341,8330.741590,8332.961916,8332.199489
1000,1,8,1151,0.01,spo,1000,8.334627,0.046637,0.057075,0.039568,8334.626791,8335.496368,8330.741590,8332.961916,8332.199489
1000,1,9,1152,0.01,gbm,1000,8.397968,0.114004,0.119712,0.103110,8397.967836,8398.446624,8388.404737,8390.604800,8389.795946
1000,1,9,1152,0.01,lasso,1000,8.389054,0.007744,0.016688,0.000103,8389.054304,8389.804580,8388.404737,8390.604800,8389.795946
1000,1,9,1152,0.01,spo,1000,8.391463,0.036458,0.039276,0.022687,8391.463021,8391.699334,8388.404737,8390.604800,8389.795946
1000,1,10,1153,0.01,gbm,1000,8.379102,0.120601,0.126638,0.112327,8379.101662,8379.606901,8369.008576,8371.041240,8370.204912
1000,1,10,1153,0.01,lasso,1000,8.369967,0.011451,0.014646,0.000351,8369.966885,8370.234262,8369.008576,8371.041240,8370.204912
1000,1,10,1153,0.01,spo,1000,8.372813,0.045456,0.052652,0.038352,8372.812805,8373.415059,8369.008576,8371.041240,8370.204912
1000,1,11,1154,0.01,gbm,1000,8.459200,0.072636,0.088414,0.066594,8459.200327,8460.534085,8453.060359,8455.767572,8454.903616
1000,1,11,1154,0.01,lasso,1000,8.453946,0.010480,0.022638,0.000832,8453.946270,8454.973927,8453.060359,8455.767572,8454.903616
1000,1,11,1154,0.01,spo,1000,8.455873,0.033270,0.047131,0.025320,8455.872711,8457.044381,8453.060359,8455.767572,8454.903616
1000,1,12,1155,0.01,gbm,1000,8.558035,0.085174,0.084234,0.075669,8558.035462,8557.955112,8550.752440,8552.554417,8551.484267
1000,1,12,1155,0.01,lasso,1000,8.551694,0.011011,0.008593,0.000034,8551.693946,8551.487165,8550.752440,8552.554417,8551.484267
1000,1,12,1155,0.01,spo,1000,8.556628,0.068716,0.065702,0.057139,8556.628165,8556.370488,8550.752440,8552.554417,8551.484267
1000,1,13,1156,0.01,gbm,1000,8.414943,0.110129,0.111069,0.102974,8414.942934,8415.021921,8405.685805,8407.111844,8406.365573
1000,1,13,1156,0.01,lasso,1000,8.406615,0.011053,0.008215,0.000128,8406.614854,8406.376361,8405.685805,8407.111844,8406.365573
1000,1,13,1156,0.01,spo,1000,8.408691,0.035752,0.034867,0.026777,8408.690972,8408.616576,8405.685805,8407.111844,8406.365573
1000,1,14,1157,0.01,gbm,1000,8.476783,0.113095,0.111533,0.074830,8476.783418,8476.651205,8467.207455,8471.304125,8470.312907
1000,1,14,1157,0.01,lasso,1000,8.470425,0.037995,0.036697,0.000021,8470.424540,8470.314669,8467.207455,8471.304125,8470.312907
1000,1,14,1157,0.01,spo,1000,8.472814,0.066211,0.066485,0.029798,8472.813670,8472.836901,8467.207455,8471.304125,8470.312907
1000,1,15,1158,0.01,gbm,1000,8.573414,0.135316,0.144425,0.129103,8573.414240,8574.194126,8561.828703,8563.931660,8563.138835
1000,1,15,1158,0.01,lasso,1000,8.562826,0.011650,0.015332,0.000030,8562.826155,8563.141366,8561.828703,8563.931660,8563.138835
1000,1,15,1158,0.01,spo,1000,8.565540,0.043348,0.050165,0.034857,8565.540117,8566.123725,8561.828703,8563.931660,8563.138835
1000,1,16,1159,0.01,gbm,1000,8.482769,0.112655,0.118788,0.105868,8482.768794,8483.288441,8473.223273,8475.139400,8474.316888
1000,1,16,1159,0.01,lasso,1000,8.474199,0.011517,0.013977,0.001070,8474.199105,8474.407559,8473.223273,8475.139400,8474.316888
1000,1,16,1159,0.01,spo,1000,8.477346,0.048660,0.044680,0.031769,8477.346328,8477.009128,8473.223273,8475.139400,8474.316888
1000,1,17,1160,0.01,gbm,1000,8.478053,0.134360,0.130361,0.122725,8478.052769,8477.714173,8466.676927,8468.253610,8467.322650
1000,1,17,1160,0.01,lasso,1000,8.467483,0.009523,0.007637,0.000010,8467.483171,8467.323515,8466.676927,8468.253610,8467.322650
1000,1,17,1160,0.01,spo,1000,8.469403,0.032195,0.030505,0.022876,8469.402794,8469.259662,8466.676927,8468.253610,8467.322650
1000,1,18,1161,0.01,gbm,1000,8.596418,0.099374,0.111585,0.086477,8596.417905,8597.466565,8587.883804,8591.111691,8590.038121
1000,1,18,1161,0.01,lasso,1000,8.589054,0.013624,0.025256,0.000170,8589.053854,8590.052728,8587.883804,8591.111691,8590.038121
1000,1,18,1161,0.01,spo,1000,8.593671,0.067392,0.080079,0.054980,8593.671343,8594.760894,8587.883804,8591.111691,8590.038121
1000,1,19,1162,0.01,gbm,1000,8.386352,0.093467,0.095332,0.088263,8386.351855,8386.508051,8378.520676,8379.751111,8379.112387
1000,1,19,1162,0.01,lasso,1000,8.379300,0.009298,0.007473,0.000411,8379.299739,8379.146803,8378.520676,8379.751111,8379.112387
1000,1,19,1162,0.01,spo,1000,8.382019,0.041759,0.038851,0.031786,8382.019500,8381.775781,8378.520676,8379.751111,8379.112387
1000,1,20,1163,0.01,gbm,1000,8.327900,0.121045,0.127662,0.113991,8327.900288,8328.450653,8317.831943,8319.466360,8318.967771
1000,1,20,1163,0.01,lasso,1000,8.318464,0.007595,0.013657,0.000002,8318.463677,8318.967900,8317.831943,8319.466360,8318.967771
1000,1,20,1163,0.01,spo,1000,8.322190,0.052400,0.055709,0.042048,8322.190471,8322.465749,8317.831943,8319.466360,8318.967771
1000,1,21,1164,0.01,gbm,1000,8.541485,0.119271,0.121329,0.105263,8541.485189,8541.660712,8531.309787,8533.646870,8532.678939
1000,1,21,1164,0.01,lasso,1000,8.532199,0.010426,0.016097,0.000048,8532.199293,8532.683061,8531.309787,8533.646870,8532.678939
1000,1,21,1164,0.01,spo,1000,8.535515,0.049294,0.053791,0.037736,8535.515243,8535.898866,8531.309787,8533.646870,8532.678939
1000,1,22,1165,0.01,gbm,1000,8.483529,0.122773,0.121362,0.110384,8483.528647,8483.409082,8473.125935,8475.163011,8474.055094
1000,1,22,1165,0.01,lasso,1000,8.474211,0.012801,0.011583,0.000617,8474.210577,8474.107346,8473.125935,8475.163011,8474.055094
1000,1,22,1165,0.01,spo,1000,8.476766,0.042955,0.046897,0.035927,8476.765573,8477.099572,8473.125935,8475.163011,8474.055094
1000,1,23,1166,0.01,gbm,1000,8.567756,0.116838,0.116326,0.106978,8567.755910,8567.712105,8557.757191,8559.457405,8558.556323
1000,1,23,1166,0.01,lasso,1000,8.558750,0.011599,0.009357,0.000019,8558.749844,8558.557940,8557.757191,8559.457405,8558.556323
1000,1,23,1166,0.01,spo,1000,8.563307,0.064850,0.057549,0.048206,8563.306902,8562.682075,8557.757191,8559.457405,8558.556323
1000,1,24,1167,0.01,gbm,1000,8.407539,0.074741,0.080205,0.067839,8407.538826,8407.997819,8401.259615,8403.096808,8402.297786
1000,1,24,1167,0.01,lasso,1000,8.402088,0.009860,0.012404,0.000046,8402.087991,8402.301688,8401.259615,8403.096808,8402.297786
1000,1,24,1167,0.01,spo,1000,8.403819,0.030458,0.033620,0.021260,8403.818502,8404.084132,8401.259615,8403.096808,8402.297786
1000,1,25,1168,0.01,gbm,1000,8.485287,0.080453,0.085621,0.069182,8485.287342,8485.725521,8478.466152,8480.806569,8479.858973
1000,1,25,1168,0.01,lasso,1000,8.479578,0.013117,0.016442,0.000014,8479.578270,8479.860166,8478.466152,8480.806569,8479.858973
1000,1,25,1168,0.01,spo,1000,8.482371,0.046056,0.050155,0.033722,8482.370958,8482.718553,8478.466152,8480.806569,8479.858973
1000,1,26,1169,0.01,gbm,1000,8.488520,0.085446,0.090076,0.078242,8488.519965,8488.912648,8481.273034,8483.141072,8482.275973
1000,1,26,1169,0.01,lasso,1000,8.482140,0.010217,0.011872,0.000046,8482.139606,8482.279913,8481.273034,8483.141072,8482.275973
1000,1,26,1169,0.01,spo,1000,8.483903,0.031007,0.035008,0.023180,8483.902800,8484.242156,8481.273034,8483.141072,8482.275973
1000,1,27,1170,0.01,gbm,1000,8.449957,0.067562,0.070581,0.064785,8449.957081,8450.212028,8444.251975,8445.476933,8444.741144
1000,1,27,1170,0.01,lasso,1000,8.444908,0.007765,0.006202,0.000409,8444.907669,8444.775679,8444.251975,8445.476933,8444.741144
1000,1,27,1170,0.01,spo,1000,8.447242,0.035406,0.030844,0.025050,8447.241714,8446.856514,8444.251975,8445.476933,8444.741144
1000,1,28,1171,0.01,gbm,1000,8.412474,0.079201,0.072042,0.066301,8412.473920,8411.872081,8405.816398,8407.223104,8406.298636
1000,1,28,1171,0.01,lasso,1000,8.406751,0.011123,0.005780,0.000043,8406.751410,8406.302265,8405.816398,8407.223104,8406.298636
1000,1,28,1171,0.01,spo,1000,8.409583,0.044808,0.041139,0.035400,8409.582901,8409.274477,8405.816398,8407.223104,8406.298636
1000,1,29,1172,0.01,gbm,1000,8.470412,0.108317,0.111283,0.098805,8470.411716,8470.662710,8461.246761,8463.168776,8462.301553
1000,1,29,1172,0.01,lasso,1000,8.462037,0.009335,0.012497,0.000031,8462.036641,8462.304150,8461.246761,8463.168776,8462.301553
1000,1,29,1172,0.01,spo,1000,8.466514,0.062247,0.060993,0.048521,8466.513641,8466.407508,8461.246761,8463.168776,8462.301553
1000,1,30,1173,0.01,gbm,1000,8.464492,0.113496,0.108051,0.103854,8464.491729,8464.031313,8454.895724,8455.890974,8455.250225
1000,1,30,1173,0.01,lasso,1000,8.455999,0.013047,0.004280,0.000087,8455.998847,8455.257597,8454.895724,8455.890974,8455.250225
1000,1,30,1173,0.01,spo,1000,8.457974,0.036408,0.030534,0.026340,8457.974018,8457.477333,8454.895724,8455.890974,8455.250225
1000,1,31,1174,0.01,gbm,1000,8.405209,0.065980,0.067364,0.058448,8405.208785,8405.325038,8399.666723,8401.333238,8400.415205
1000,1,31,1174,0.01,lasso,1000,8.400489,0.009790,0.008972,0.000061,8400.489046,8400.420369,8399.666723,8401.333238,8400.415205
1000,1,31,1174,0.01,spo,1000,8.403250,0.042665,0.040634,0.031721,8403.250468,8403.079881,8399.666723,8401.333238,8400.415205
1000,1,32,1175,0.01,gbm,1000,8.490041,0.106933,0.101548,0.093770,8490.041081,8489.584336,8480.972092,8482.287899,8481.631150
1000,1,32,1175,0.01,lasso,1000,8.481745,0.009113,0.007832,0.000061,8481.744968,8481.636348,8480.972092,8482.287899,8481.631150
1000,1,32,1175,0.01,spo,1000,8.485628,0.054904,0.051712,0.043938,8485.628469,8485.357806,8480.972092,8482.287899,8481.631150
1000,1,33,1176,0.01,gbm,1000,8.384436,0.105651,0.113358,0.100056,8384.436175,8385.081721,8375.587307,8377.462082,8376.700288
1000,1,33,1176,0.01,lasso,1000,8.376378,0.009436,0.013289,0.000001,8376.377636,8376.700369,8375.587307,8377.462082,8376.700288
1000,1,33,1176,0.01,spo,1000,8.378625,0.036266,0.042753,0.029461,8378.624835,8379.168120,8375.587307,8377.462082,8376.700288
1000,1,34,1177,0.01,gbm,1000,8.445017,0.096292,0.105941,0.084962,8445.016753,8445.830840,8436.892704,8439.503018,8438.661195
1000,1,34,1177,0.01,lasso,1000,8.437623,0.008651,0.021528,0.000566,8437.622573,8438.708965,8436.892704,8439.503018,8438.661195
1000,1,34,1177,0.01,spo,1000,8.440524,0.043037,0.057062,0.036093,8440.523685,8441.706961,8436.892704,8439.503018,8438.661195
1000,1,35,1178,0.01,gbm,1000,8.450986,0.135385,0.141048,0.120280,8450.986389,8451.464313,8439.560449,8442.055457,8441.311098
1000,1,35,1178,0.01,lasso,1000,8.440869,0.015508,0.020841,0.000098,8440.869226,8441.319372,8439.560449,8442.055457,8441.311098
1000,1,35,1178,0.01,spo,1000,8.444141,0.054269,0.064056,0.043304,8444.140530,8444.966534,8439.560449,8442.055457,8441.311098
1000,1,36,1179,0.01,gbm,1000,8.471800,0.076018,0.072078,0.067916,8471.799739,8471.466160,8465.364505,8466.463452,8465.716619
1000,1,36,1179,0.01,lasso,1000,8.466164,0.009449,0.004186,0.000027,8466.164389,8465.718907,8465.364505,8466.463452,8465.716619
1000,1,36,1179,0.01,spo,1000,8.467962,0.030688,0.026405,0.022244,8467.962334,8467.599768,8465.364505,8466.463452,8465.716619
1000,1,37,1180,0.01,gbm,1000,8.496528,0.099251,0.095735,0.086020,8496.528415,8496.229962,8488.103916,8489.648156,8488.927807
1000,1,37,1180,0.01,lasso,1000,8.489130,0.012086,0.010282,0.000575,8489.129752,8488.976652,8488.103916,8489.648156,8488.927807
1000,1,37,1180,0.01,spo,1000,8.494269,0.072638,0.066900,0.057188,8494.269488,8493.782473,8488.103916,8489.648156,8488.927807
1000,1,38,1181,0.01,gbm,1000,8.503670,0.116030,0.112580,0.104564,8503.670461,8503.377412,8493.815046,8495.363840,8494.495193
1000,1,38,1181,0.01,lasso,1000,8.494634,0.009644,0.008059,0.000052,8494.634230,8494.499570,8493.815046,8495.363840,8494.495193
1000,1,38,1181,0.01,spo,1000,8.497898,0.048068,0.044028,0.036017,8497.897861,8497.554694,8493.815046,8495.363840,8494.495193
1000,1,39,1182,0.01,gbm,1000,8.478972,0.116499,0.111214,0.108061,8478.972451,8478.524884,8469.106054,8470.208866,8469.372810
1000,1,39,1182,0.01,lasso,1000,8.470179,0.012664,0.003204,0.000054,8470.178541,8469.377423,8469.106054,8470.208866,8469.372810
1000,1,39,1182,0.01,spo,1000,8.472293,0.037624,0.025407,0.022256,8472.292510,8471.257786,8469.106054,8470.208866,8469.372810
1000,1,40,1183,0.01,gbm,1000,8.518346,0.104114,0.098962,0.091159,8518.346310,8517.907881,8509.486732,8511.128848,8510.150144
1000,1,40,1183,0.01,lasso,1000,8.510195,0.008324,0.007806,0.000010,8510.195073,8510.150988,8509.486732,8511.128848,8510.150144
1000,1,40,1183,0.01,spo,1000,8.514254,0.056027,0.051344,0.043544,8514.254361,8513.855809,8509.486732,8511.128848,8510.150144
1000,1,41,1184,0.01,gbm,1000,8.490626,0.096918,0.096965,0.090887,8490.626011,8490.629988,8482.405021,8483.829757,8482.920144
1000,1,41,1184,0.01,lasso,1000,8.483232,0.009748,0.006203,0.000130,8483.231882,8482.931209,8482.405021,8483.829757,8482.920144
1000,1,41,1184,0.01,spo,1000,8.484804,0.028282,0.027152,0.021078,8484.804004,8484.708191,8482.405021,8483.829757,8482.920144
1000,1,42,1185,0.01,gbm,1000,8.547591,0.091858,0.086870,0.081600,8547.590623,8547.164668,8539.746189,8541.247879,8540.195825
1000,1,42,1185,0.01,lasso,1000,8.540724,0.011455,0.005318,0.000053,8540.724454,8540.200333,8539.746189,8541.247879,8540.195825
1000,1,42,1185,0.01,spo,1000,8.544190,0.052034,0.046343,0.041075,8544.189778,8543.703726,8539.746189,8541.247879,8540.195825
1000,1,43,1186,0.01,gbm,1000,8.380222,0.097382,0.099788,0.091847,8380.222464,8380.423853,8372.069560,8373.323843,8372.733719
1000,1,43,1186,0.01,lasso,1000,8.372689,0.007403,0.007939,0.000006,8372.689330,8372.734253,8372.069560,8373.323843,8372.733719
1000,1,43,1186,0.01,spo,1000,8.377996,0.070792,0.074996,0.067057,8377.996313,8378.348254,8372.069560,8373.323843,8372.733719
1000,1,44,1187,0.01,gbm,1000,8.532108,0.100069,0.102459,0.088955,8532.108440,8532.312126,8523.578965,8525.646339,8524.728977
1000,1,44,1187,0.01,lasso,1000,8.524746,0.013694,0.013513,0.000021,8524.746197,8524.730790,8523.578965,8525.646339,8524.728977
1000,1,44,1187,0.01,spo,1000,8.527732,0.048720,0.049625,0.036128,8527.731628,8527.808770,8523.578965,8525.646339,8524.728977
1000,1,45,1188,0.01,gbm,1000,8.358889,0.102504,0.103970,0.093254,8358.888833,8359.011286,8350.329432,8352.195474,8351.223468
1000,1,45,1188,0.01,lasso,1000,8.351187,0.010270,0.011114,0.000407,8351.187045,8351.257456,8350.329432,8352.195474,8351.223468
1000,1,45,1188,0.01,spo,1000,8.354463,0.049498,0.050910,0.040199,8354.462649,8354.580553,8350.329432,8352.195474,8351.223468
1000,1,46,1189,0.01,gbm,1000,8.484949,0.071768,0.064814,0.061394,8484.949240,8484.359586,8478.864089,8479.805422,8479.153883
1000,1,46,1189,0.01,lasso,1000,8.479455,0.006972,0.003588,0.000170,8479.455194,8479.168338,8478.864089,8479.805422,8479.153883
1000,1,46,1189,0.01,spo,1000,8.482751,0.045844,0.039213,0.035794,8482.751152,8482.188948,8478.864089,8479.805422,8479.153883
1000,1,47,1190,0.01,gbm,1000,8.509527,0.115216,0.119330,0.108516,8509.527358,8509.877011,8499.734308,8501.268529,8500.652426
1000,1,47,1190,0.01,lasso,1000,8.500419,0.008060,0.010807,0.000005,8500.419376,8500.652871,8499.734308,8501.268529,8500.652426
1000,1,47,1190,0.01,spo,1000,8.502130,0.028190,0.029408,0.018605,8502.130408,8502.233950,8499.734308,8501.268529,8500.652426
1000,1,48,1191,0.01,gbm,1000,8.495971,0.111370,0.120457,0.103111,8495.970579,8496.741752,8486.519128,8488.892592,8487.989664
1000,1,48,1191,0.01,lasso,1000,8.487472,0.011232,0.017433,0.000105,8487.472339,8487.998542,8486.519128,8488.892592,8487.989664
1000,1,48,1191,0.01,spo,1000,8.489936,0.040256,0.046785,0.029452,8489.935502,8490.489544,8486.519128,8488.892592,8487.989664
1000,1,49,1192,0.01,gbm,1000,8.416568,0.105804,0.110806,0.091680,8416.568291,8416.988816,8407.672625,8410.248619,8409.279196
1000,1,49,1192,0.01,lasso,1000,8.408811,0.013538,0.019943,0.000835,8408.810891,8409.349397,8407.672625,8410.248619,8409.279196
1000,1,49,1192,0.01,spo,1000,8.410734,0.036407,0.046947,0.027834,8410.733619,8411.619796,8407.672625,8410.248619,8409.279196
1000,2,0,2143,0.01,gbm,1000,5.633660,0.217752,0.202237,0.211450,5633.659538,5632.787402,5621.418812,5621.079820,5620.902002
1000,2,0,2143,0.01,lasso,1000,5.626624,0.092600,0.077954,0.087155,5626.624256,5625.800906,5621.418812,5621.079820,5620.902002
1000,2,0,2143,0.01,spo,1000,5.627979,0.116697,0.101316,0.110520,5627.978831,5627.114225,5621.418812,5621.079820,5620.902002
1000,2,1,2144,0.01,gbm,1000,5.720808,0.238162,0.236754,0.230212,5720.808248,5720.727931,5707.215849,5707.733414,5707.588398
1000,2,1,2144,0.01,lasso,1000,5.713931,0.117659,0.118026,0.111491,5713.930881,5713.951825,5707.215849,5707.733414,5707.588398
1000,2,1,2144,0.01,spo,1000,5.715587,0.146676,0.149481,0.142944,5715.586981,5715.747029,5707.215849,5707.733414,5707.588398
1000,2,2,2145,0.01,gbm,1000,5.605583,0.231137,0.218500,0.225639,5605.582656,5604.875915,5592.655950,5592.527661,5592.257629
1000,2,2,2145,0.01,lasso,1000,5.599443,0.121350,0.105886,0.113016,5599.442618,5598.577786,5592.655950,5592.527661,5592.257629
1000,2,2,2145,0.01,spo,1000,5.598384,0.102417,0.089392,0.096522,5598.383795,5597.655364,5592.655950,5592.527661,5592.257629
1000,2,3,2146,0.01,gbm,1000,5.731502,0.251309,0.256212,0.251077,5731.501812,5731.782136,5717.134139,5717.639805,5717.427016
1000,2,3,2146,0.01,lasso,1000,5.722853,0.100034,0.102881,0.097753,5722.853219,5723.015971,5717.134139,5717.639805,5717.427016
1000,2,3,2146,0.01,spo,1000,5.722094,0.086758,0.086535,0.081408,5722.094189,5722.081434,5717.134139,5717.639805,5717.427016
1000,2,4,2147,0.01,gbm,1000,5.904852,0.290508,0.293845,0.287787,5904.851881,5905.048370,5887.747511,5888.294661,5888.103169
1000,2,4,2147,0.01,lasso,1000,5.897044,0.157892,0.153985,0.147935,5897.043800,5896.813742,5887.747511,5888.294661,5888.103169
1000,2,4,2147,0.01,spo,1000,5.894990,0.123003,0.124467,0.118419,5894.989641,5895.075829,5887.747511,5888.294661,5888.103169
1000,2,5,2148,0.01,gbm,1000,5.740210,0.260096,0.280711,0.259998,5740.209555,5741.389862,5725.318242,5726.813384,5726.501072
1000,2,5,2148,0.01,lasso,1000,5.731133,0.101563,0.116008,0.095329,5731.133062,5731.960079,5725.318242,5726.813384,5726.501072
1000,2,5,2148,0.01,spo,1000,5.729772,0.077782,0.092265,0.071590,5729.771536,5730.600679,5725.318242,5726.813384,5726.501072
1000,2,6,2149,0.01,gbm,1000,5.635928,0.252561,0.260202,0.253732,5635.927773,5636.357362,5621.729493,5622.429007,5622.092319
1000,2,6,2149,0.01,lasso,1000,5.628633,0.122808,0.122592,0.116130,5628.633451,5628.621265,5621.729493,5622.429007,5622.092319
1000,2,6,2149,0.01,spo,1000,5.627051,0.094668,0.099510,0.093050,5627.051493,5627.323678,5621.729493,5622.429007,5622.092319
1000,2,7,2150,0.01,gbm,1000,5.628018,0.235982,0.240908,0.226605,5628.017631,5628.294175,5614.767774,5615.872752,5615.569005
1000,2,7,2150,0.01,lasso,1000,5.620274,0.098071,0.106267,0.091983,5620.274234,5620.734391,5614.767774,5615.872752,5615.569005
1000,2,7,2150,0.01,spo,1000,5.619974,0.092721,0.100879,0.086597,5619.973844,5620.431920,5614.767774,5615.872752,5615.569005
1000,2,8,2151,0.01,gbm,1000,5.664254,0.234472,0.239851,0.227766,5664.254055,5664.557995,5651.004021,5651.982844,5651.685382
1000,2,8,2151,0.01,lasso,1000,5.657638,0.117401,0.122141,0.110070,5657.638371,5657.906216,5651.004021,5651.982844,5651.685382
1000,2,8,2151,0.01,spo,1000,5.658714,0.136429,0.139603,0.127530,5658.713631,5658.892988,5651.004021,5651.982844,5651.685382
1000,2,9,2152,0.01,gbm,1000,5.676531,0.191719,0.181594,0.190471,5676.530884,5675.957221,5665.668724,5665.424499,5665.166720
1000,2,9,2152,0.01,lasso,1000,5.669601,0.069405,0.060739,0.069605,5669.600962,5669.109986,5665.668724,5665.424499,5665.166720
1000,2,9,2152,0.01,spo,1000,5.670910,0.092503,0.078976,0.087844,5670.909648,5670.143237,5665.668724,5665.424499,5665.166720
1000,2,10,2153,0.01,gbm,1000,5.576468,0.147028,0.147721,0.141796,5576.468358,5576.506983,5568.281442,5568.856539,5568.610893
1000,2,10,2153,0.01,lasso,1000,5.575613,0.131666,0.133232,0.127308,5575.612948,5575.700179,5568.281442,5568.856539,5568.610893
1000,2,10,2153,0.01,spo,1000,5.573279,0.089743,0.091602,0.085681,5573.278565,5573.382117,5568.281442,5568.856539,5568.610893
1000,2,11,2154,0.01,gbm,1000,5.915881,0.256108,0.258226,0.259861,5915.881423,5916.006419,5900.769109,5900.855322,5900.672882
1000,2,11,2154,0.01,lasso,1000,5.905835,0.085855,0.082966,0.084598,5905.835198,5905.664761,5900.769109,5900.855322,5900.672882
1000,2,11,2154,0.01,spo,1000,5.906439,0.096094,0.092608,0.094240,5906.439409,5906.233700,5900.769109,5900.855322,5900.672882
1000,2,12,2155,0.01,gbm,1000,5.571439,0.175991,0.169039,0.173935,5571.439156,5571.052519,5561.651157,5561.669098,5561.379328
1000,2,12,2155,0.01,lasso,1000,5.568222,0.118139,0.110142,0.115035,5568.221660,5567.776870,5561.651157,5561.669098,5561.379328
1000,2,12,2155,0.01,spo,1000,5.568077,0.115544,0.108411,0.113304,5568.077309,5567.680574,5561.651157,5561.669098,5561.379328
1000,2,13,2156,0.01,gbm,1000,5.727382,0.312125,0.310976,0.305424,5727.381525,5727.315898,5709.560545,5710.197146,5709.876568
1000,2,13,2156,0.01,lasso,1000,5.716931,0.129096,0.132521,0.126979,5716.931380,5717.126922,5709.560545,5710.197146,5709.876568
1000,2,13,2156,0.01,spo,1000,5.715489,0.103831,0.104188,0.098648,5715.488858,5715.509236,5709.560545,5710.197146,5709.876568
1000,2,14,2157,0.01,gbm,1000,5.661025,0.182842,0.182081,0.175319,5661.025176,5660.982139,5650.693316,5651.246396,5651.074746
1000,2,14,2157,0.01,lasso,1000,5.657008,0.111751,0.112605,0.105848,5657.008005,5657.056282,5650.693316,5651.246396,5651.074746
1000,2,14,2157,0.01,spo,1000,5.655698,0.088573,0.087924,0.081169,5655.698298,5655.661648,5650.693316,5651.246396,5651.074746
1000,2,15,2158,0.01,gbm,1000,5.731972,0.229200,0.216063,0.221772,5731.971907,5731.220598,5718.864258,5718.923617,5718.538469
