num_train,deg,trial,seed,solver,num_contexts,loss_Y,regret_Y,regret_Y_lowvar,regret_fstar,sum_Y_zmethod,sum_fstar_zmethod,sum_Y_zY,sum_fstar_zY,sum_fstar_zfstar
100,4,25,4168,gbm,1000,3.962009,12.693104,13.402583,6.351036,3962.009009,3986.952520,3515.751067,3980.646127,3748.861000
100,4,25,4168,lasso,1000,3.824380,8.778459,9.677990,2.858044,3824.379826,3856.005109,3515.751067,3980.646127,3748.861000
100,4,25,4168,spo,1000,3.799200,8.062267,8.642167,1.886630,3799.200291,3819.588150,3515.751067,3980.646127,3748.861000
100,4,26,4169,gbm,1000,4.440644,16.649751,16.926968,8.658367,4440.643642,4451.196770,3806.817927,4340.417390,4096.506242
100,4,26,4169,lasso,1000,4.256597,11.815084,11.661602,3.765346,4256.596667,4250.753864,3806.817927,4340.417390,4096.506242
100,4,26,4169,spo,1000,4.254335,11.755669,11.540990,3.653264,4254.334852,4246.162417,3806.817927,4340.417390,4096.506242
100,4,27,4170,gbm,1000,4.186162,14.944630,14.074298,6.867958,4186.162112,4154.465556,3641.894461,4149.734220,3887.475365
100,4,27,4170,lasso,1000,4.003752,9.935962,9.621450,2.696407,4003.751706,3992.297527,3641.894461,4149.734220,3887.475365
100,4,27,4170,spo,1000,4.050722,11.225684,10.926890,3.919379,4050.722039,4039.840272,3641.894461,4149.734220,3887.475365
100,4,28,4171,gbm,1000,4.406084,15.558468,14.842458,7.463739,4406.083834,4378.783381,3812.861070,4321.913446,4074.661285
100,4,28,4171,lasso,1000,4.188792,9.859538,9.603407,2.561302,4188.791572,4179.025646,3812.861070,4321.913446,4074.661285
100,4,28,4171,spo,1000,4.173034,9.446276,9.432843,2.401696,4173.034457,4172.522268,3812.861070,4321.913446,4074.661285
100,4,29,4172,gbm,1000,4.021980,13.764074,13.470728,7.766668,4021.980211,4011.609334,3535.369357,3922.147232,3722.495459
100,4,29,4172,lasso,1000,3.896380,10.211395,9.675200,4.161938,3896.379875,3877.423397,3535.369357,3922.147232,3722.495459
100,4,29,4172,spo,1000,3.850535,8.914631,8.445873,2.994408,3850.534503,3833.962175,3535.369357,3922.147232,3722.495459
100,4,30,4173,gbm,1000,4.178045,13.991211,13.341394,6.706754,4178.045181,4154.227869,3665.234505,4141.115013,3893.125501
100,4,30,4173,lasso,1000,4.059393,10.753979,10.216610,3.764886,4059.393050,4039.697234,3665.234505,4141.115013,3893.125501
100,4,30,4173,spo,1000,4.050973,10.524252,10.016898,3.576864,4050.973033,4032.377318,3665.234505,4141.115013,3893.125501
100,4,31,4174,gbm,1000,4.325510,16.005129,16.409925,8.041651,4325.509963,4340.603698,3728.723045,4259.179818,4017.528116
100,4,31,4174,lasso,1000,4.125933,10.652719,11.071076,3.086592,4125.933450,4141.532803,3728.723045,4259.179818,4017.528116
100,4,31,4174,spo,1000,4.162144,11.623832,12.534634,4.444940,4162.143550,4196.104843,3728.723045,4259.179818,4017.528116
100,4,32,4175,gbm,1000,4.092164,14.391309,13.609424,6.910511,4092.163902,4064.193232,3577.338112,4060.732669,3801.490796
100,4,32,4175,lasso,1000,3.912179,9.360069,8.753235,2.340664,3912.179412,3890.470928,3577.338112,4060.732669,3801.490796
100,4,32,4175,spo,1000,3.941710,10.185546,9.196790,2.758065,3941.709527,3906.338398,3577.338112,4060.732669,3801.490796
100,4,33,4176,gbm,1000,3.716142,16.226551,16.344830,10.578410,3716.142160,3719.923915,3197.326357,3534.914724,3364.059863
100,4,33,4176,lasso,1000,3.450791,7.927383,7.881651,2.534694,3450.790663,3449.328471,3197.326357,3534.914724,3364.059863
100,4,33,4176,spo,1000,3.432473,7.354465,7.580649,2.248610,3432.472595,3439.704433,3197.326357,3534.914724,3364.059863
100,4,34,4177,gbm,1000,4.234073,14.873936,15.167348,7.133736,4234.072882,4244.887582,3685.842960,4212.255754,3962.232383
100,4,34,4177,lasso,1000,4.113490,11.602413,11.969000,4.158492,4113.489684,4127.001493,3685.842960,4212.255754,3962.232383
100,4,34,4177,spo,1000,4.072934,10.502105,10.769279,3.042459,4072.934041,4082.781688,3685.842960,4212.255754,3962.232383
100,4,35,4178,gbm,1000,3.956946,13.273558,13.133925,6.324949,3956.946318,3952.068548,3493.265670,3934.357016,3716.971967
100,4,35,4178,lasso,1000,3.819183,9.329884,9.325222,2.745473,3819.183299,3819.020439,3493.265670,3934.357016,3716.971967
100,4,35,4178,spo,1000,3.799243,8.759064,8.901764,2.347502,3799.243057,3804.227951,3493.265670,3934.357016,3716.971967
100,4,36,4179,gbm,1000,4.239576,13.855351,13.961413,6.709340,4239.576416,4243.525806,3723.651447,4241.094197,3976.714494
100,4,36,4179,lasso,1000,4.074651,9.426226,9.390119,2.428946,4074.651245,4073.306749,3723.651447,4241.094197,3976.714494
100,4,36,4179,spo,1000,4.146537,11.356735,10.980750,3.918355,4146.536661,4132.536290,3723.651447,4241.094197,3976.714494
100,4,37,4180,gbm,1000,4.136499,15.519973,15.799620,8.572628,4136.498984,4146.512495,3580.765191,4073.780910,3819.114046
100,4,37,4180,lasso,1000,3.938722,9.996660,9.583753,2.744690,3938.722113,3923.936869,3580.765191,4073.780910,3819.114046
100,4,37,4180,spo,1000,3.977976,11.092908,10.454994,3.561558,3977.976184,3955.133990,3580.765191,4073.780910,3819.114046
100,4,38,4181,gbm,1000,4.181612,13.424858,13.060130,7.030567,4181.611715,4168.165349,3686.680140,4112.667205,3894.369116
100,4,38,4181,lasso,1000,3.984997,8.091760,7.604526,1.865914,3984.997441,3967.034705,3686.680140,4112.667205,3894.369116
100,4,38,4181,spo,1000,4.061845,10.176237,9.605867,3.760522,4061.845457,4040.817719,3686.680140,4112.667205,3894.369116
100,4,39,4182,gbm,1000,4.385304,14.124241,13.115721,7.363739,4385.304268,4346.551188,3842.570372,4289.012299,4048.435007
100,4,39,4182,lasso,1000,4.173471,8.611431,8.061703,2.566719,4173.470685,4152.346965,3842.570372,4289.012299,4048.435007
100,4,39,4182,spo,1000,4.165472,8.403274,7.850046,2.365826,4165.472083,4144.213932,3842.570372,4289.012299,4048.435007
100,4,40,4183,gbm,1000,3.973735,15.828569,15.988335,8.967357,3973.734521,3979.215631,3430.703283,3871.688391,3651.750170
100,4,40,4183,lasso,1000,3.759129,9.573143,9.560064,2.928200,3759.129412,3758.680722,3430.703283,3871.688391,3651.750170
100,4,40,4183,spo,1000,3.748961,9.276759,9.156211,2.548793,3748.961362,3744.825709,3430.703283,3871.688391,3651.750170
100,4,41,4184,gbm,1000,4.182245,15.765906,16.556228,8.472807,4182.244817,4210.796594,3612.674034,4113.377815,3881.891415
100,4,41,4184,lasso,1000,4.011859,11.049568,11.733338,3.984394,4011.858909,4036.561277,3612.674034,4113.377815,3881.891415
100,4,41,4184,spo,1000,3.948507,9.295972,10.121955,2.484765,3948.507183,3978.347282,3612.674034,4113.377815,3881.891415
100,4,42,4185,gbm,1000,4.271936,14.947642,14.624751,8.010160,4271.935864,4259.935903,3716.418888,4179.766389,3944.014083
100,4,42,4185,lasso,1000,4.134353,11.245603,10.814462,4.419749,4134.352592,4118.329600,3716.418888,4179.766389,3944.014083
100,4,42,4185,spo,1000,4.096904,10.237961,10.097576,3.744232,4096.904399,4091.687107,3716.418888,4179.766389,3944.014083
100,4,43,4186,gbm,1000,3.914093,12.774448,13.420585,5.843002,3914.092520,3936.518168,3470.726370,3945.864010,3719.204961
100,4,43,4186,lasso,1000,3.815179,9.924500,10.166992,2.806780,3815.178613,3823.594852,3470.726370,3945.864010,3719.204961
100,4,43,4186,spo,1000,3.825750,10.229079,10.479216,3.098144,3825.749705,3834.431287,3470.726370,3945.864010,3719.204961
100,4,44,4187,gbm,1000,4.028273,13.976003,13.131338,6.905437,4028.272977,3998.419843,3534.316761,3964.155992,3740.146386
100,4,44,4187,lasso,1000,3.856328,9.110983,8.848130,2.857945,3856.327759,3847.037719,3534.316761,3964.155992,3740.146386
100,4,44,4187,spo,1000,3.884223,9.900256,10.052242,3.995792,3884.223159,3889.594851,3534.316761,3964.155992,3740.146386
100,4,45,4188,gbm,1000,4.288210,14.927147,15.114408,7.878812,4288.210066,4295.197239,3731.242089,4211.581990,3981.502182
100,4,45,4188,lasso,1000,4.092489,9.681680,10.099235,3.178871,4092.489020,4108.068992,3731.242089,4211.581990,3981.502182
100,4,45,4188,spo,1000,4.122579,10.488125,11.448307,4.443146,4122.579410,4158.406156,3731.242089,4211.581990,3981.502182
100,4,46,4189,gbm,1000,4.313002,13.251074,13.338268,6.244715,4313.002111,4316.322780,3808.354270,4314.476974,4062.623528
100,4,46,4189,lasso,1000,4.164181,9.343330,9.225123,2.389001,4164.181375,4159.679646,3808.354270,4314.476974,4062.623528
100,4,46,4189,spo,1000,4.177588,9.695353,9.635641,2.773826,4177.587667,4175.313619,3808.354270,4314.476974,4062.623528
100,4,47,4190,gbm,1000,4.148673,13.703764,13.926157,5.501232,4148.673215,4156.787599,3648.668313,4193.118869,3940.037004
100,4,47,4190,lasso,1000,4.066056,11.439451,10.996413,2.788145,4066.055930,4049.890935,3648.668313,4193.118869,3940.037004
100,4,47,4190,spo,1000,4.051587,11.042908,11.375252,3.138968,4051.587414,4063.713513,3648.668313,4193.118869,3940.037004
100,4,48,4191,gbm,1000,3.964166,14.716446,13.688662,7.263551,3964.165651,3928.649309,3455.621040,3888.799513,3662.613501
100,4,48,4191,lasso,1000,3.772047,9.156861,8.805056,2.655943,3772.047458,3759.890410,3455.621040,3888.799513,3662.613501
100,4,48,4191,spo,1000,3.790049,9.677798,8.663746,2.522619,3790.049071,3755.007280,3455.621040,3888.799513,3662.613501
100,4,49,4192,gbm,1000,4.696819,14.870189,15.003905,8.259693,4696.818553,4702.285949,4088.805450,4598.869972,4343.524189
100,4,49,4192,lasso,1000,4.486655,9.730222,10.148372,3.688904,4486.655295,4503.752621,4088.805450,4598.869972,4343.524189
100,4,49,4192,spo,1000,4.463669,9.168057,9.355782,2.942794,4463.669479,4471.345165,4088.805450,4598.869972,4343.524189
100,6,0,6143,gbm,1000,4.243145,25.427003,24.405938,16.700832,4243.144582,4208.602374,3382.959405,3829.683588,3606.317377
100,6,0,6143,lasso,1000,4.061985,20.071937,19.875612,12.451093,4061.984877,4055.343293,3382.959405,3829.683588,3606.317377
100,6,0,6143,spo,1000,3.924514,16.008304,15.776808,8.606148,3924.513842,3916.682405,3382.959405,3829.683588,3606.317377
100,6,1,6144,gbm,1000,3.706942,21.669419,20.643408,15.853638,3706.942174,3675.682357,3046.732867,3316.827047,3172.694810
100,6,1,6144,lasso,1000,3.591282,17.873216,17.171702,12.519765,3591.282011,3569.908752,3046.732867,3316.827047,3172.694810
100,6,1,6144,spo,1000,3.400800,11.621217,10.391831,6.009068,3400.800293,3363.344203,3046.732867,3316.827047,3172.694810
100,6,2,6145,gbm,1000,4.078854,17.799594,18.084327,12.049228,4078.854194,4088.713178,3462.536716,3857.493796,3649.032875
100,6,2,6145,lasso,1000,3.866950,11.679678,12.175358,6.442258,3866.949844,3884.112971,3462.536716,3857.493796,3649.032875
100,6,2,6145,spo,1000,3.846375,11.085456,11.511467,5.812297,3846.374699,3861.125488,3462.536716,3857.493796,3649.032875
100,6,3,6146,gbm,1000,4.762469,21.326642,22.423171,13.971137,4762.468790,4805.511175,3925.328121,4379.839550,4216.428223
100,6,3,6146,lasso,1000,4.395335,11.973689,12.748928,4.964798,4395.334706,4425.765372,3925.328121,4379.839550,4216.428223
100,6,3,6146,spo,1000,4.292536,9.354841,10.628111,2.990401,4292.536332,4342.516340,3925.328121,4379.839550,4216.428223
100,6,4,6147,gbm,1000,3.769424,21.561054,23.291531,16.937638,3769.424147,3823.083641,3100.848535,3439.266415,3269.335431
100,6,4,6147,lasso,1000,3.447543,11.180622,12.794761,6.981824,3447.542679,3497.594688,3100.848535,3439.266415,3269.335431
100,6,4,6147,spo,1000,3.437912,10.870043,11.951399,6.181926,3437.912112,3471.443314,3100.848535,3439.266415,3269.335431
100,6,5,6148,gbm,1000,3.670426,21.644623,22.464365,14.519174,3670.425559,3695.159920,3017.334816,3380.904540,3226.673560
100,6,5,6148,lasso,1000,3.481143,15.371464,16.350897,8.802334,3481.143345,3510.696133,3017.334816,3380.904540,3226.673560
100,6,5,6148,spo,1000,3.435563,13.860839,14.854491,7.403011,3435.562728,3465.544547,3017.334816,3380.904540,3226.673560
100,6,6,6149,gbm,1000,3.329267,19.938501,19.885143,13.744107,3329.267317,3327.786205,2775.812008,3107.679847,2925.677910
100,6,6,6149,lasso,1000,3.276139,18.024531,17.647819,11.621388,3276.139108,3265.682292,2775.812008,3107.679847,2925.677910
100,6,6,6149,spo,1000,3.100671,11.703197,11.915588,6.182787,3100.670768,3106.566336,2775.812008,3107.679847,2925.677910
100,6,7,6150,gbm,1000,4.053562,25.942573,24.818551,19.105181,4053.561547,4017.384002,3218.579278,3564.171146,3372.971655
100,6,7,6150,lasso,1000,3.824619,18.829402,17.874304,12.478797,3824.618517,3793.877937,3218.579278,3564.171146,3372.971655
100,6,7,6150,spo,1000,3.615549,12.333693,11.402931,6.303640,3615.548962,3585.591642,3218.579278,3564.171146,3372.971655
100,6,8,6151,gbm,1000,3.829265,26.318735,26.995475,20.656975,3829.264596,3849.779521,3031.430459,3397.076724,3190.681293
100,6,8,6151,lasso,1000,3.585306,18.271096,18.263128,12.360470,3585.306028,3585.064485,3031.430459,3397.076724,3190.681293
100,6,8,6151,spo,1000,3.493268,15.234981,14.751541,9.024151,3493.268323,3478.613177,3031.430459,3397.076724,3190.681293
100,6,9,6152,gbm,1000,3.284808,21.458480,21.006357,15.228261,3284.808162,3272.580632,2704.470013,2967.078842,2840.085058
100,6,9,6152,lasso,1000,3.053144,12.892508,13.074351,7.675012,3053.144036,3058.061922,2704.470013,2967.078842,2840.085058
100,6,9,6152,spo,1000,3.023167,11.784068,11.965341,6.618957,3023.166593,3028.069081,2704.470013,2967.078842,2840.085058
100,6,10,6153,gbm,1000,4.084713,22.362415,22.473238,14.763965,4084.713165,4088.412665,3338.209007,3770.317599,3562.453299
100,6,10,6153,lasso,1000,4.090881,22.547174,22.294661,14.596629,4090.880785,4082.451396,3338.209007,3770.317599,3562.453299
100,6,10,6153,spo,1000,3.862841,15.715959,15.779651,8.491716,3862.840574,3864.966723,3338.209007,3770.317599,3562.453299
100,6,11,6154,gbm,1000,3.582254,20.469704,20.319673,14.374093,3582.254367,3577.793078,2973.572815,3272.189433,3128.149908
100,6,11,6154,lasso,1000,3.440099,15.689070,15.159839,9.469232,3440.098736,3424.361674,2973.572815,3272.189433,3128.149908
100,6,11,6154,spo,1000,3.293092,10.745300,10.581122,5.116772,3293.092120,3288.210192,2973.572815,3272.189433,3128.149908
100,6,12,6155,gbm,1000,3.976201,21.810294,23.107181,16.061749,3976.200928,4018.534657,3264.256895,3649.892455,3462.410915
100,6,12,6155,lasso,1000,3.854442,18.080234,18.558954,11.773817,3854.442180,3870.068836,3264.256895,3649.892455,3462.410915
100,6,12,6155,spo,1000,3.694569,13.182536,14.524153,7.969927,3694.568739,3738.362550,3264.256895,3649.892455,3462.410915
100,6,13,6156,gbm,1000,3.224656,16.179506,16.358076,11.470824,3224.655626,3229.611990,2775.580422,3051.744108,2897.271127
100,6,13,6156,lasso,1000,3.022284,8.888356,8.992059,4.414192,3022.283883,3025.162240,2775.580422,3051.744108,2897.271127
100,6,13,6156,spo,1000,3.016241,8.670655,8.606189,4.044530,3016.241413,3014.452119,2775.580422,3051.744108,2897.271127
100,6,14,6157,gbm,1000,3.359716,16.323857,15.554509,11.124856,3359.716241,3337.495616,2888.243513,3158.759493,3003.374512
100,6,14,6157,lasso,1000,3.261371,12.918850,12.260454,7.957075,3261.371356,3242.355273,2888.243513,3158.759493,3003.374512
100,6,14,6157,spo,1000,3.173428,9.873985,9.656780,5.453210,3173.428244,3167.154846,2888.243513,3158.759493,3003.374512
100,6,15,6158,gbm,1000,3.615810,19.107196,18.525678,12.184649,3615.809544,3598.156053,3035.760784,3341.126565,3207.351526
100,6,15,6158,lasso,1000,3.497670,15.215599,15.494978,9.316089,3497.669985,3506.151254,3035.760784,3341.126565,3207.351526
100,6,15,6158,spo,1000,3.407955,12.260321,12.869880,6.831431,3407.954815,3426.459545,3035.760784,3341.126565,3207.351526
100,6,16,6159,gbm,1000,4.392743,26.475398,28.252174,19.553868,4392.742884,4454.453847,3473.199493,3921.858173,3725.896893
100,6,16,6159,lasso,1000,4.255146,22.513716,23.117929,14.767837,4255.145768,4276.131277,3473.199493,3921.858173,3725.896893
100,6,16,6159,spo,1000,4.027902,15.970943,16.984531,9.050418,4027.902221,4063.106145,3473.199493,3921.858173,3725.896893
100,6,17,6160,gbm,1000,3.907148,27.678934,26.608023,19.293279,3907.148075,3874.376742,3060.135249,3410.288256,3247.774538
100,6,17,6160,lasso,1000,3.731421,21.936458,21.821489,14.783286,3731.420522,3727.902331,3060.135249,3410.288256,3247.774538
100,6,17,6160,spo,1000,3.442765,12.503691,12.762074,6.247276,3442.765119,3450.671988,3060.135249,3410.288256,3247.774538
100,6,18,6161,gbm,1000,4.592604,24.161976,23.781225,16.493231,4592.603687,4578.520168,3698.880963,4168.732913,3930.288593
100,6,18,6161,lasso,1000,4.380296,18.422187,17.382355,10.471114,4380.295731,4341.833593,3698.880963,4168.732913,3930.288593
100,6,18,6161,spo,1000,4.248450,14.857705,13.669352,6.976725,4248.449780,4204.494021,3698.880963,4168.732913,3930.288593
100,6,19,6162,gbm,1000,4.548332,18.464319,19.315446,12.049698,4548.332295,4581.010567,3839.411167,4328.255357,4088.373875
100,6,19,6162,lasso,1000,4.462413,16.226482,16.524793,9.428982,4462.412533,4473.865926,3839.411167,4328.255357,4088.373875
100,6,19,6162,spo,1000,4.256377,10.860155,11.581182,4.786414,4256.377179,4284.060375,3839.411167,4328.255357,4088.373875
100,6,20,6163,gbm,1000,3.728473,19.881012,20.318865,15.134326,3728.473331,3742.091202,3110.145036,3405.387393,3250.195948
100,6,20,6163,lasso,1000,3.492327,12.288233,11.745035,6.929943,3492.326899,3475.432668,3110.145036,3405.387393,3250.195948
100,6,20,6163,spo,1000,3.448544,10.880489,10.532906,5.770044,3448.544030,3437.733695,3110.145036,3405.387393,3250.195948
100,6,21,6164,gbm,1000,4.136819,26.572325,26.818875,20.246234,4136.819075,4144.877175,3268.344067,3660.282872,3446.991246
100,6,21,6164,lasso,1000,3.760250,15.050622,15.411690,9.430249,3760.250169,3772.051109,3268.344067,3660.282872,3446.991246
100,6,21,6164,spo,1000,3.659592,11.970834,11.537021,5.756393,3659.592109,3645.413607,3268.344067,3660.282872,3446.991246
100,6,22,6165,gbm,1000,3.854208,20.057699,20.433992,12.793488,3854.207610,3866.287741,3210.296091,3626.222323,3427.757940
100,6,22,6165,lasso,1000,3.644502,13.525427,14.242618,6.994903,3644.502358,3667.526297,3210.296091,3626.222323,3427.757940
100,6,22,6165,spo,1000,3.601672,12.191267,12.728942,5.577257,3601.671872,3618.932804,3210.296091,3626.222323,3427.757940
100,6,23,6166,gbm,1000,3.764795,21.543059,21.412335,15.198564,3764.795419,3760.746237,3097.499309,3447.974421,3264.577345
100,6,23,6166,lasso,1000,3.931177,26.914525,26.480121,20.006986,3931.176520,3917.720882,3097.499309,3447.974421,3264.577345
100,6,23,6166,spo,1000,3.509911,13.314345,13.476624,7.668996,3509.911068,3514.937645,3097.499309,3447.974421,3264.577345
100,6,24,6167,gbm,1000,3.513640,19.349996,19.556137,13.172929,3513.640240,3519.709001,2943.980201,3272.340129,3110.027324
100,6,24,6167,lasso,1000,3.382951,14.910799,15.816011,9.632491,3382.951173,3409.600431,2943.980201,3272.340129,3110.027324
100,6,24,6167,spo,1000,3.316443,12.651686,12.702276,6.685001,3316.443344,3317.932697,2943.980201,3272.340129,3110.027324
100,6,25,6168,gbm,1000,4.061031,20.337297,20.655767,13.543223,4061.030667,4071.778111,3374.706576,3783.592112,3586.104038
100,6,25,6168,lasso,1000,3.939618,16.739561,16.996906,10.100048,3939.617641,3948.302265,3374.706576,3783.592112,3586.104038
100,6,25,6168,spo,1000,3.921442,16.200991,15.513319,8.703917,3921.442483,3898.235570,3374.706576,3783.592112,3586.104038
100,6,26,6169,gbm,1000,3.233783,19.092105,18.543542,14.018228,3233.783317,3218.887855,2715.363307,2967.508837,2823.134443
100,6,26,6169,lasso,1000,3.046710,12.202683,12.014731,7.738649,3046.710486,3041.606910,2715.363307,2967.508837,2823.134443
100,6,26,6169,spo,1000,2.991655,10.175129,9.888481,5.693567,2991.655023,2983.871484,2715.363307,2967.508837,2823.134443
100,6,27,6170,gbm,1000,3.660599,20.174077,20.086311,15.114301,3660.598902,3657.925504,3046.080322,3364.204138,3177.646457
100,6,27,6170,lasso,1000,3.493545,14.689837,14.870446,10.114391,3493.544549,3499.046050,3046.080322,3364.204138,3177.646457
100,6,27,6170,spo,1000,3.385214,11.133457,11.309814,6.701183,3385.214356,3390.586346,3046.080322,3364.204138,3177.646457
100,6,28,6171,gbm,1000,3.993912,18.832900,18.473797,12.002565,3993.911931,3981.842633,3360.947948,3776.206830,3555.135233
100,6,28,6171,lasso,1000,3.979392,18.400885,17.629861,11.204726,3979.392108,3953.478388,3360.947948,3776.206830,3555.135233
100,6,28,6171,spo,1000,3.781284,12.506471,11.543623,5.450929,3781.283921,3748.923123,3360.947948,3776.206830,3555.135233
100,6,29,6172,gbm,1000,3.810977,21.267381,22.211381,14.965996,3810.977176,3840.643569,3142.623480,3502.057910,3340.677865
100,6,29,6172,lasso,1000,3.531110,12.361851,13.371978,6.650643,3531.109906,3562.854408,3142.623480,3502.057910,3340.677865
100,6,29,6172,spo,1000,3.455757,9.964085,11.406047,4.801263,3455.757139,3501.072601,3142.623480,3502.057910,3340.677865
100,6,30,6173,gbm,1000,3.612881,21.858378,21.545537,15.428894,3612.881413,3603.606239,2964.819877,3305.820618,3121.927378
100,6,30,6173,lasso,1000,3.350031,12.992743,12.272998,6.622985,3350.031300,3328.692157,2964.819877,3305.820618,3121.927378
100,6,30,6173,spo,1000,3.321743,12.038615,11.287385,5.686972,3321.743119,3299.470518,2964.819877,3305.820618,3121.927378
100,6,31,6174,gbm,1000,4.087629,20.539283,21.166083,15.038937,4087.628878,4108.884400,3391.117619,3771.892209,3571.733616
100,6,31,6174,lasso,1000,3.883208,14.511158,15.101712,9.281230,3883.208039,3903.234439,3391.117619,3771.892209,3571.733616
100,6,31,6174,spo,1000,3.818542,12.604220,13.034907,7.318939,3818.541543,3833.146632,3391.117619,3771.892209,3571.733616
100,6,32,6175,gbm,1000,3.443952,18.198001,18.603543,13.449877,3443.952230,3455.768571,2913.714455,3194.369113,3046.075205
100,6,32,6175,lasso,1000,3.240827,11.226641,10.787283,5.973256,3240.826730,3228.025081,2913.714455,3194.369113,3046.075205
100,6,32,6175,spo,1000,3.165533,8.642534,8.574222,3.856359,3165.533230,3163.542794,2913.714455,3194.369113,3046.075205
100,6,33,6176,gbm,1000,3.609762,21.520585,21.051640,14.791699,3609.762026,3595.832041,2970.494280,3297.115834,3132.484389
100,6,33,6176,lasso,1000,3.439025,15.772834,16.252728,10.240953,3439.025403,3453.280630,2970.494280,3297.115834,3132.484389
100,6,33,6176,spo,1000,3.315670,11.620141,11.426235,5.664052,3315.669898,3309.909930,2970.494280,3297.115834,3132.484389
100,6,34,6177,gbm,1000,3.303317,16.955268,17.454755,11.384502,3303.316879,3317.424514,2824.427604,3130.790499,2978.353762
100,6,34,6177,lasso,1000,3.186253,12.810565,12.586794,6.768125,3186.252733,3179.932480,2824.427604,3130.790499,2978.353762
100,6,34,6177,spo,1000,3.099005,9.721529,10.314262,4.613042,3099.005162,3115.746468,2824.427604,3130.790499,2978.353762
100,6,35,6178,gbm,1000,4.077954,21.912652,22.839479,16.183405,4077.953672,4108.955841,3344.979873,3729.447753,3536.611661
100,6,35,6178,lasso,1000,3.867396,15.617917,16.835526,10.504777,3867.396036,3908.124845,3344.979873,3729.447753,3536.611661
100,6,35,6178,spo,1000,3.761183,12.442634,12.007627,5.938478,3761.183466,3746.632563,3344.979873,3729.447753,3536.611661
100,6,36,6179,gbm,1000,3.979571,21.265288,21.865352,15.469429,3979.571489,3999.263825,3281.707028,3653.457539,3463.482815
100,6,36,6179,lasso,1000,3.726896,13.565777,14.116792,8.127541,3726.896090,3744.978788,3281.707028,3653.457539,3463.482815
100,6,36,6179,spo,1000,3.642272,10.987109,10.289488,4.501107,3642.271757,3619.377884,3281.707028,3653.457539,3463.482815
100,6,37,6180,gbm,1000,3.993650,19.583790,18.872328,12.146179,3993.649508,3969.889332,3339.624456,3731.726596,3539.923858
100,6,37,6180,lasso,1000,3.791773,13.538912,13.630582,7.201026,3791.773262,3794.834705,3339.624456,3731.726596,3539.923858
100,6,37,6180,spo,1000,3.816117,14.267860,13.898894,7.454156,3816.117391,3803.795319,3339.624456,3731.726596,3539.923858
100,6,38,6181,gbm,1000,4.304110,20.843929,18.581752,12.831390,4304.109557,4223.537390,3561.709394,3960.129060,3743.229071
100,6,38,6181,lasso,1000,4.171660,17.125228,14.914116,9.341608,4171.660249,4092.906873,3561.709394,3960.129060,3743.229071
100,6,38,6181,spo,1000,4.126068,15.845158,13.446366,7.945034,4126.067872,4040.629877,3561.709394,3960.129060,3743.229071
100,6,39,6182,gbm,1000,3.709679,22.265429,22.916534,16.794406,3709.679384,3729.434694,3034.119633,3335.434305,3193.162078
100,6,39,6182,lasso,1000,3.632108,19.708796,19.295921,13.354126,3632.108068,3619.580975,3034.119633,3335.434305,3193.162078
100,6,39,6182,spo,1000,3.391321,11.772830,12.050900,6.469959,3391.321382,3399.758342,3034.119633,3335.434305,3193.162078
100,6,40,6183,gbm,1000,4.215447,21.496964,21.264161,14.312531,4215.447391,4207.370072,3469.590710,3886.238751,3680.585180
100,6,40,6183,lasso,1000,4.174927,20.329093,19.572135,12.717502,4174.927030,4148.663680,3469.590710,3886.238751,3680.585180
100,6,40,6183,spo,1000,3.837638,10.607811,9.952692,3.649507,3837.638336,3814.908404,3469.590710,3886.238751,3680.585180
100,6,41,6184,gbm,1000,3.970364,18.763279,18.023214,13.018893,3970.363548,3945.622490,3343.090201,3688.049774,3491.117631
100,6,41,6184,lasso,1000,3.754014,12.291724,12.001331,7.252345,3754.013619,3744.305514,3343.090201,3688.049774,3491.117631
100,6,41,6184,spo,1000,3.690229,10.383756,9.574335,4.928256,3690.228523,3663.168849,3343.090201,3688.049774,3491.117631
100,6,42,6185,gbm,1000,3.965223,20.509764,19.654624,12.983633,3965.222674,3937.085376,3290.374619,3682.673469,3484.651067
100,6,42,6185,lasso,1000,3.769344,14.556686,14.557583,8.170763,3769.344129,3769.373631,3290.374619,3682.673469,3484.651067
100,6,42,6185,spo,1000,3.698152,12.393038,12.128498,5.877104,3698.151994,3689.447634,3290.374619,3682.673469,3484.651067
100,6,43,6186,gbm,1000,3.595847,22.220640,20.920391,16.313214,3595.846814,3557.592279,2942.094583,3209.424978,3058.631217
100,6,43,6186,lasso,1000,3.409918,15.901032,16.081361,11.658556,3409.917988,3415.223448,2942.094583,3209.424978,3058.631217
100,6,43,6186,spo,1000,3.199933,8.763769,8.011387,3.896055,3199.932962,3177.797160,2942.094583,3209.424978,3058.631217
100,6,44,6187,gbm,1000,4.020324,22.028810,20.661302,14.538019,4020.324113,3975.270582,3294.569618,3658.292292,3470.699614
100,6,44,6187,lasso,1000,3.980228,20.811776,19.289219,13.235566,3980.228058,3930.066369,3294.569618,3658.292292,3470.699614
100,6,44,6187,spo,1000,3.730769,13.239963,13.018613,7.283179,3730.769433,3723.476884,3294.569618,3658.292292,3470.699614
100,6,45,6188,gbm,1000,3.740717,18.501862,18.809841,13.346401,3740.716509,3750.438375,3156.673181,3475.293389,3308.828809
